import_id,first_name,last_name,display_name,normalized_name,sport,is_professional,is_nickname,alternate_names,needs_review
1318,Alonzo,Russell,Alonzo Russell,alonzo russell,Football,true,false,{},false
1319,Kasim,Edebali,Kasim Edebali,kasim edebali,Football,true,false,{},false
1320,Jeremy,Langford,Jeremy Langford,jeremy langford,Football,true,false,{},false
1321,Gerald,McCoy,Gerald McCoy,gerald mccoy,Football,true,false,{},false
1322,Jason,Paul,Jason Pierre-Paul,jason pierre-paul,Football,true,false,{},false
1323,Vinny,Curry,Vinny Curry,vinny curry,Football,true,false,{},false
1324,Vita,Vea,Vita Vea,vita vea,Football,true,false,{},false
1325,Donnie,Ernsberger,Donnie Ernsberger,donnie ernsberger,Football,true,false,{},false
1326,Darvin,Kidsy,Darvin Kidsy,darvin kidsy,Football,true,false,{},false
1327,Jeremy,Reaves,Jeremy Reaves,jeremy reaves,Football,true,false,{},false
1328,Tress,Way,Tress Way,tress way,Football,true,false,{},false
1329,Marcus,Smith,Marcus Smith,marcus smith,Football,true,false,{},false
1330,Andrew,East,Andrew East,andrew east,Football,true,false,{},false
1331,Max,McCaffrey,Max McCaffrey,max mccaffrey,Football,true,false,{},false
1332,Sean,Mannion,Sean Mannion,sean mannion,Football,true,false,{},false
1333,Darious,Williams,Darious Williams,darious williams,Football,true,false,{},false
1334,Malachi,Dupre,Malachi Dupre,malachi dupre,Football,true,false,{},false
1335,Randy,Livingston,Randy Livingston,randy livingston,Basketball,true,false,{},false
1336,Gaylon,Nickerson,Gaylon Nickerson,gaylon nickerson,Basketball,true,false,{},false
1337,George,Lynch,George Lynch,george lynch,Basketball,true,false,{},false
1338,George,McCloud,George McCloud,george mccloud,Basketball,true,false,{},false
1339,George,Zidek,George Zidek,george zidek,Basketball,true,false,{},false
1340,Gerald,Wilkins,Gerald Wilkins,gerald wilkins,Basketball,true,false,{},false
1341,Gheorghe,Muresan,Gheorghe Muresan,gheorghe muresan,Basketball,true,false,{},false
1342,Glen,Rice,Glen Rice,glen rice,Basketball,true,false,{},false
1343,Glenn,Robinson,Glenn Robinson,glenn robinson,Basketball,true,false,{},false
1344,Grant,Hill,Grant Hill,grant hill,Basketball,true,false,{},false
1345,Gary,Trent,Gary Trent,gary trent,Basketball,true,false,{},false
1346,Grant,Long,Grant Long,grant long,Basketball,true,false,{},false
1347,Greg,Anthony,Greg Anthony,greg anthony,Basketball,true,false,{},false
1348,Greg,Dreiling,Greg Dreiling,greg dreiling,Basketball,true,false,{},false
1349,Greg,Foster,Greg Foster,greg foster,Basketball,true,false,{},false
1350,Greg,Graham,Greg Graham,greg graham,Basketball,true,false,{},false
1351,Greg,Minor,Greg Minor,greg minor,Basketball,true,false,{},false
1352,Greg,Ostertag,Greg Ostertag,greg ostertag,Basketball,true,false,{},false
1353,Hakeem,Olajuwon,Hakeem Olajuwon,hakeem olajuwon,Basketball,true,false,{},false
1354,Harvey,Grant,Harvey Grant,harvey grant,Basketball,true,false,{},false
1355,Haywoode,Workman,Haywoode Workman,haywoode workman,Basketball,true,false,{},false
1356,Greg,Anderson,Greg Anderson,greg anderson,Basketball,true,false,{},false
1357,Gary,Payton,Gary Payton,gary payton,Basketball,true,false,{},false
1358,Gary,Grant,Gary Grant,gary grant,Basketball,true,false,{},false
1359,Fred,Roberts,Fred Roberts,fred roberts,Basketball,true,false,{},false
1360,Eldridge,Recasner,Eldridge Recasner,eldridge recasner,Basketball,true,false,{},false
1361,Elliot,Perry,Elliot Perry,elliot perry,Basketball,true,false,{},false
1362,Elmer,Bennett,Elmer Bennett,elmer bennett,Basketball,true,false,{},false
1363,Elmore,Spencer,Elmore Spencer,elmore spencer,Basketball,true,false,{},false
1364,Emanual,Davis,Emanual Davis,emanual davis,Basketball,true,false,{},false
1365,Ennis,Whatley,Ennis Whatley,ennis whatley,Basketball,true,false,{},false
1366,Eric,Leckner,Eric Leckner,eric leckner,Basketball,true,false,{},false
1367,Eric,Mobley,Eric Mobley,eric mobley,Basketball,true,false,{},false
1368,Eric,Montross,Eric Montross,eric montross,Basketball,true,false,{},false
1369,Eric,Murdock,Eric Murdock,eric murdock,Basketball,true,false,{},false
1370,Eric,Piatkowski,Eric Piatkowski,eric piatkowski,Basketball,true,false,{},false
1371,Eric,Snow,Eric Snow,eric snow,Basketball,true,false,{},false
1372,Eric,Williams,Eric Williams,eric williams,Basketball,true,false,{},false
1373,Erick,Dampier,Erick Dampier,erick dampier,Basketball,true,false,{},false
1374,Erick,Strickland,Erick Strickland,erick strickland,Basketball,true,false,{},false
1375,Ervin,Johnson,Ervin Johnson,ervin johnson,Basketball,true,false,{},false
1376,Evric,Gray,Evric Gray,evric gray,Basketball,true,false,{},false
1377,Felton,Spencer,Felton Spencer,felton spencer,Basketball,true,false,{},false
1378,Frank,Brickowski,Frank Brickowski,frank brickowski,Basketball,true,false,{},false
1379,Frankie,King,Frankie King,frankie king,Basketball,true,false,{},false
1380,Fred,Hoiberg,Fred Hoiberg,fred hoiberg,Basketball,true,false,{},false
1381,Henry,James,Henry James,henry james,Basketball,true,false,{},false
1382,Elden,Campbell,Elden Campbell,elden campbell,Basketball,true,false,{},false
1383,Herb,Williams,Herb Williams,herb williams,Basketball,true,false,{},false
1384,Horace,Grant,Horace Grant,horace grant,Basketball,true,false,{},false
1385,Jerome,Williams,Jerome Williams,jerome williams,Basketball,true,false,{},false
1386,Jerry,Stackhouse,Jerry Stackhouse,jerry stackhouse,Basketball,true,false,{},false
1387,Jim,Jackson,Jim Jackson,jim jackson,Basketball,true,false,{},false
1388,Jim,McIlvaine,Jim McIlvaine,jim mcilvaine,Basketball,true,false,{},false
1389,Jimmy,Carruth,Jimmy Carruth,jimmy carruth,Basketball,true,false,{},false
1390,Jimmy,King,Jimmy King,jimmy king,Basketball,true,false,{},false
1391,Jimmy,Oliver,Jimmy Oliver,jimmy oliver,Basketball,true,false,{},false
1392,Joe,Courtney,Joe Courtney,joe courtney,Basketball,true,false,{},false
1393,Joe,Dumars,Joe Dumars,joe dumars,Basketball,true,false,{},false
1394,Jerome,Kersey,Jerome Kersey,jerome kersey,Basketball,true,false,{},false
1395,Joe,Kleine,Joe Kleine,joe kleine,Basketball,true,false,{},false
1396,Joe,Stephens,Joe Stephens,joe stephens,Basketball,true,false,{},false
1397,Joe,Wolf,Joe Wolf,joe wolf,Basketball,true,false,{},false
1398,John,Crotty,John Crotty,john crotty,Basketball,true,false,{},false
1399,John,Long,John Long,john long,Basketball,true,false,{},false
1400,John,Starks,John Starks,john starks,Basketball,true,false,{},false
1401,John,Stockton,John Stockton,john stockton,Basketball,true,false,{},false
1402,John,Wallace,John Wallace,john wallace,Basketball,true,false,{},false
1403,Johnny,Newman,Johnny Newman,johnny newman,Basketball,true,false,{},false
1404,Jon,Barry,Jon Barry,jon barry,Basketball,true,false,{},false
1405,Joe,Smith,Joe Smith,joe smith,Basketball,true,false,{},false
1406,Jerome,Allen,Jerome Allen,jerome allen,Basketball,true,false,{},false
1407,Jermaine,O'Neal,Jermaine O'Neal,jermaine o'neal,Basketball,true,false,{},false
1408,Jeff,McInnis,Jeff McInnis,jeff mcinnis,Basketball,true,false,{},false
1409,Horacio,Llamas,Horacio Llamas,horacio llamas,Basketball,true,false,{},false
1410,Hot,Rod Williams,Hot Rod Williams,hot rod williams,Basketball,true,false,{},false
1411,Howard,Eisley,Howard Eisley,howard eisley,Basketball,true,false,{},false
1412,Hubert,Davis,Hubert Davis,hubert davis,Basketball,true,false,{},false
1413,Ike,Austin,Ike Austin,ike austin,Basketball,true,false,{},false
1414,Isaiah,Rider,Isaiah Rider,isaiah rider,Basketball,true,false,{},false
1415,Ivano,Newbill,Ivano Newbill,ivano newbill,Basketball,true,false,{},false
1416,Jack,Haley,Jack Haley,jack haley,Basketball,true,false,{},false
1417,Jalen,Rose,Jalen Rose,jalen rose,Basketball,true,false,{},false
1418,Jamal,Mashburn,Jamal Mashburn,jamal mashburn,Basketball,true,false,{},false
1419,James,Robinson,James Robinson,james robinson,Basketball,true,false,{},false
1420,James,Scott,James Scott,james scott,Basketball,true,false,{},false
1421,Jamie,Feick,Jamie Feick,jamie feick,Basketball,true,false,{},false
1422,Jamie,Watson,Jamie Watson,jamie watson,Basketball,true,false,{},false
1423,Jaren,Jackson,Jaren Jackson,jaren jackson,Basketball,true,false,{},false
1424,Jason,Caffey,Jason Caffey,jason caffey,Basketball,true,false,{},false
1425,Jason,Kidd,Jason Kidd,jason kidd,Basketball,true,false,{},false
1426,Jason,Sasser,Jason Sasser,jason sasser,Basketball,true,false,{},false
1427,Jayson,Williams,Jayson Williams,jayson williams,Basketball,true,false,{},false
1428,Jeff,Grayer,Jeff Grayer,jeff grayer,Basketball,true,false,{},false
1429,Jeff,Hornacek,Jeff Hornacek,jeff hornacek,Basketball,true,false,{},false
1430,Hersey,Hawkins,Hersey Hawkins,hersey hawkins,Basketball,true,false,{},false
1431,Eddie,Jones,Eddie Jones,eddie jones,Basketball,true,false,{},false
1432,Eddie,Johnson,Eddie Johnson,eddie johnson,Basketball,true,false,{},false
1433,Ed,Pinckney,Ed Pinckney,ed pinckney,Basketball,true,false,{},false
1434,Chris,Jent,Chris Jent,chris jent,Basketball,true,false,{},false
1435,Chris,Mills,Chris Mills,chris mills,Basketball,true,false,{},false
1436,Chris,Morris,Chris Morris,chris morris,Basketball,true,false,{},false
1437,Chris,Mullin,Chris Mullin,chris mullin,Basketball,true,false,{},false
1438,Chris,Robinson,Chris Robinson,chris robinson,Basketball,true,false,{},false
1439,Chris,Webber,Chris Webber,chris webber,Basketball,true,false,{},false
1440,Chris,Whitney,Chris Whitney,chris whitney,Basketball,true,false,{},false
1441,Christian,Laettner,Christian Laettner,christian laettner,Basketball,true,false,{},false
1442,Chucky,Brown,Chucky Brown,chucky brown,Basketball,true,false,{},false
1443,Chris,Gatling,Chris Gatling,chris gatling,Basketball,true,false,{},false
1444,Clar.,Weatherspoon,Clar. Weatherspoon,clar. weatherspoon,Basketball,true,false,{},false
1445,Clifford,Rozier,Clifford Rozier,clifford rozier,Basketball,true,false,{},false
1446,Clyde,Drexler,Clyde Drexler,clyde drexler,Basketball,true,false,{},false
1447,Corie,Blount,Corie Blount,corie blount,Basketball,true,false,{},false
1448,Corliss,Williamson,Corliss Williamson,corliss williamson,Basketball,true,false,{},false
1449,Cory,Alexander,Cory Alexander,cory alexander,Basketball,true,false,{},false
1450,Craig,Ehlo,Craig Ehlo,craig ehlo,Basketball,true,false,{},false
1451,Cuonzo,Martin,Cuonzo Martin,cuonzo martin,Basketball,true,false,{},false
1452,Dale,Davis,Dale Davis,dale davis,Basketball,true,false,{},false
1453,Dale,Ellis,Dale Ellis,dale ellis,Basketball,true,false,{},false
1454,Clifford,Robinson,Clifford Robinson,clifford robinson,Basketball,true,false,{},false
1455,Chris,Dudley,Chris Dudley,chris dudley,Basketball,true,false,{},false
1456,Chris,Childs,Chris Childs,chris childs,Basketball,true,false,{},false
1457,Chris,Carr,Chris Carr,chris carr,Basketball,true,false,{},false
1458,Brian,Evans,Brian Evans,brian evans,Basketball,true,false,{},false
1459,Brian,Grant,Brian Grant,brian grant,Basketball,true,false,{},false
1460,Brian,Shaw,Brian Shaw,brian shaw,Basketball,true,false,{},false
1461,Brooks,Thompson,Brooks Thompson,brooks thompson,Basketball,true,false,{},false
1462,Bruce,Bowen,Bruce Bowen,bruce bowen,Basketball,true,false,{},false
1463,Bryant,Reeves,Bryant Reeves,bryant reeves,Basketball,true,false,{},false
1464,Bryant,Stith,Bryant Stith,bryant stith,Basketball,true,false,{},false
1465,Bryon,Russell,Bryon Russell,bryon russell,Basketball,true,false,{},false
1466,Buck,Williams,Buck Williams,buck williams,Basketball,true,false,{},false
1467,Byron,Scott,Byron Scott,byron scott,Basketball,true,false,{},false
1468,Calbert,Cheaney,Calbert Cheaney,calbert cheaney,Basketball,true,false,{},false
1469,Carl,Herrera,Carl Herrera,carl herrera,Basketball,true,false,{},false
1470,Carl,Thomas,Carl Thomas,carl thomas,Basketball,true,false,{},false
1471,Carlos,Rogers,Carlos Rogers,carlos rogers,Basketball,true,false,{},false
1472,Cedric,Ceballos,Cedric Ceballos,cedric ceballos,Basketball,true,false,{},false
1473,Charles,Barkley,Charles Barkley,charles barkley,Basketball,true,false,{},false
1474,Charles,Jones,Charles Jones,charles jones,Basketball,true,false,{},false
1475,Charles,Oakley,Charles Oakley,charles oakley,Basketball,true,false,{},false
1476,Charles,Smith,Charles Smith,charles smith,Basketball,true,false,{},false
1477,Charlie,Ward,Charlie Ward,charlie ward,Basketball,true,false,{},false
1478,Cherokee,Parks,Cherokee Parks,cherokee parks,Basketball,true,false,{},false
1479,Damon,Stoudamire,Damon Stoudamire,damon stoudamire,Basketball,true,false,{},false
1480,Dan,Majerle,Dan Majerle,dan majerle,Basketball,true,false,{},false
1481,Dan,Schayes,Dan Schayes,dan schayes,Basketball,true,false,{},false
1482,Dana,Barros,Dana Barros,dana barros,Basketball,true,false,{},false
1483,Dexter,Boney,Dexter Boney,dexter boney,Basketball,true,false,{},false
1484,Dickey,Simpkins,Dickey Simpkins,dickey simpkins,Basketball,true,false,{},false
1485,Dikembe,Mutombo,Dikembe Mutombo,dikembe mutombo,Basketball,true,false,{},false
1486,Dino,Radja,Dino Radja,dino radja,Basketball,true,false,{},false
1487,Dominique,Wilkins,Dominique Wilkins,dominique wilkins,Basketball,true,false,{},false
1488,Don,MacLean,Don MacLean,don maclean,Basketball,true,false,{},false
1489,Don,Reid,Don Reid,don reid,Basketball,true,false,{},false
1490,Donald,Royal,Donald Royal,donald royal,Basketball,true,false,{},false
1491,Donald,Whiteside,Donald Whiteside,donald whiteside,Basketball,true,false,{},false
1492,Donnie,Boyce,Donnie Boyce,donnie boyce,Basketball,true,false,{},false
1493,Donny,Marshall,Donny Marshall,donny marshall,Basketball,true,false,{},false
1494,Dontonio,Wingfield,Dontonio Wingfield,dontonio wingfield,Basketball,true,false,{},false
1495,Donyell,Marshall,Donyell Marshall,donyell marshall,Basketball,true,false,{},false
1496,Doug,Christie,Doug Christie,doug christie,Basketball,true,false,{},false
1497,Doug,Overton,Doug Overton,doug overton,Basketball,true,false,{},false
1498,Doug,West,Doug West,doug west,Basketball,true,false,{},false
1499,Duane,Causwell,Duane Causwell,duane causwell,Basketball,true,false,{},false
1500,Duane,Ferrell,Duane Ferrell,duane ferrell,Basketball,true,false,{},false
1501,Dwayne,Schintzius,Dwayne Schintzius,dwayne schintzius,Basketball,true,false,{},false
1502,Earl,Cureton,Earl Cureton,earl cureton,Basketball,true,false,{},false
1503,Ed,O'Bannon,Ed O'Bannon,ed o'bannon,Basketball,true,false,{},false
1504,Devin,Gray,Devin Gray,devin gray,Basketball,true,false,{},false
1505,Jud,Buechler,Jud Buechler,jud buechler,Basketball,true,false,{},false
1506,Detlef,Schrempf,Detlef Schrempf,detlef schrempf,Basketball,true,false,{},false
1507,Danny,Ferry,Danny Ferry,danny ferry,Basketball,true,false,{},false
1508,Danny,Manning,Danny Manning,danny manning,Basketball,true,false,{},false
1509,Darrell,Armstrong,Darrell Armstrong,darrell armstrong,Basketball,true,false,{},false
1510,Darrick,Martin,Darrick Martin,darrick martin,Basketball,true,false,{},false
1511,Darrin,Hancock,Darrin Hancock,darrin hancock,Basketball,true,false,{},false
1512,Darvin,Ham,Darvin Ham,darvin ham,Basketball,true,false,{},false
1513,David,Robinson,David Robinson,david robinson,Basketball,true,false,{},false
1514,David,Vaughn,David Vaughn,david vaughn,Basketball,true,false,{},false
1515,David,Wesley,David Wesley,david wesley,Basketball,true,false,{},false
1516,David,Wingate,David Wingate,david wingate,Basketball,true,false,{},false
1517,David,Wood,David Wood,david wood,Basketball,true,false,{},false
1518,Dean,Garrett,Dean Garrett,dean garrett,Basketball,true,false,{},false
1519,Dee,Brown,Dee Brown,dee brown,Basketball,true,false,{},false
1520,Dell,Curry,Dell Curry,dell curry,Basketball,true,false,{},false
1521,Dell,Demps,Dell Demps,dell demps,Basketball,true,false,{},false
1522,Dennis,Rodman,Dennis Rodman,dennis rodman,Basketball,true,false,{},false
1523,Dennis,Scott,Dennis Scott,dennis scott,Basketball,true,false,{},false
1524,Derek,Fisher,Derek Fisher,derek fisher,Basketball,true,false,{},false
1525,Derek,Harper,Derek Harper,derek harper,Basketball,true,false,{},false
1526,Derek,Strong,Derek Strong,derek strong,Basketball,true,false,{},false
1527,Derrick,Alston,Derrick Alston,derrick alston,Basketball,true,false,{},false
1528,Derrick,McKey,Derrick McKey,derrick mckey,Basketball,true,false,{},false
1529,Brett,Szabo,Brett Szabo,brett szabo,Basketball,true,false,{},false
1530,Juwan,Howard,Juwan Howard,juwan howard,Basketball,true,false,{},false
1531,Keith,Askins,Keith Askins,keith askins,Basketball,true,false,{},false
1532,Scott,Burrell,Scott Burrell,scott burrell,Basketball,true,false,{},false
1533,Scott,Williams,Scott Williams,scott williams,Basketball,true,false,{},false
1534,Scottie,Pippen,Scottie Pippen,scottie pippen,Basketball,true,false,{},false
1535,Sean,Elliott,Sean Elliott,sean elliott,Basketball,true,false,{},false
1536,Sean,Rooks,Sean Rooks,sean rooks,Basketball,true,false,{},false
1537,Sedale,Threatt,Sedale Threatt,sedale threatt,Basketball,true,false,{},false
1538,Shandon,Anderson,Shandon Anderson,shandon anderson,Basketball,true,false,{},false
1539,Shane,Heal,Shane Heal,shane heal,Basketball,true,false,{},false
1540,Shaquille,O'Neal,Shaquille O'Neal,shaquille o'neal,Basketball,true,false,{},false
1541,Scott,Brooks,Scott Brooks,scott brooks,Basketball,true,false,{},false
1542,Shareef,Abdur-Rahim,Shareef Abdur-Rahim,shareef abdur-rahim,Basketball,true,false,{},false
1543,Shawn,Bradley,Shawn Bradley,shawn bradley,Basketball,true,false,{},false
1544,Shawn,Kemp,Shawn Kemp,shawn kemp,Basketball,true,false,{},false
1545,Shawn,Respert,Shawn Respert,shawn respert,Basketball,true,false,{},false
1546,Shawnelle,Scott,Shawnelle Scott,shawnelle scott,Basketball,true,false,{},false
1547,Sherman,Douglas,Sherman Douglas,sherman douglas,Basketball,true,false,{},false
1548,Stacey,Augmon,Stacey Augmon,stacey augmon,Basketball,true,false,{},false
1549,Stacey,King,Stacey King,stacey king,Basketball,true,false,{},false
1550,Stanley,Roberts,Stanley Roberts,stanley roberts,Basketball,true,false,{},false
